Year,Month,Sector,Quantity,UNIT
2002,January,Residential,500.694653,GWh
2002,February,Residential,567.200572,GWh
2002,March,Residential,663.698473,GWh
2002,April,Residential,728.534919,GWh
2002,May,Residential,688.611014,GWh
2002,June,Residential,682.82708,GWh
2002,July,Residential,675.414221,GWh
2002,August,Residential,641.095767,GWh
2002,September,Residential,628.782115,GWh
2002,October,Residential,624.28292,GWh
2002,November,Residential,609.310029,GWh
2002,December,Residential,616.431327,GWh
2002,January,Business,913.4964898,GWh
2002,February,Business,935.8760796,GWh
2002,March,Business,1071.748425,GWh
2002,April,Business,1072.9143,GWh
2002,May,Business,1085.495455,GWh
2002,June,Business,1084.523766,GWh
2002,July,Business,1093.382582,GWh
2002,August,Business,1084.041254,GWh
2002,September,Business,1058.055285,GWh
2002,October,Business,1079.326973,GWh
2002,November,Business,1041.898106,GWh
2002,December,Business,1045.451034,GWh
2002,January,Industrial,1030.521367,GWh
2002,February,Industrial,989.7832041,GWh
2002,March,Industrial,1172.280132,GWh
2002,April,Industrial,1034.929633,GWh
2002,May,Industrial,1176.029969,GWh
2002,June,Industrial,1160.256395,GWh
2002,July,Industrial,1163.672058,GWh
2002,August,Industrial,1220.465278,GWh
2002,September,Industrial,1145.252869,GWh
2002,October,Industrial,1148.739618,GWh
2002,November,Industrial,1151.752371,GWh
2002,December,Industrial,1095.042967,GWh
2002,January,Government & Non-Profit,79.516746,GWh
2002,February,Government & Non-Profit,90.85985,GWh
2002,March,Government & Non-Profit,103.14865,GWh
2002,April,Government & Non-Profit,93.285444,GWh
2002,May,Government & Non-Profit,102.673696,GWh
2002,June,Government & Non-Profit,111.732493,GWh
2002,July,Government & Non-Profit,110.937796,GWh
2002,August,Government & Non-Profit,107.098545,GWh
2002,September,Government & Non-Profit,100.470395,GWh
2002,October,Government & Non-Profit,101.821501,GWh
2002,November,Government & Non-Profit,113.036664,GWh
2002,December,Government & Non-Profit,99.119168,GWh
2002,January,Other,55.59530882,GWh
2002,February,Other,59.69924002,GWh
2002,March,Other,60.93546734,GWh
2002,April,Other,87.67317133,GWh
2002,May,Other,54.75903164,GWh
2002,June,Other,58.35393615,GWh
2002,July,Other,84.8499901,GWh
2002,August,Other,0,GWh
2002,September,Other,68.8369008,GWh
2002,October,Other,60.874121,GWh
2002,November,Other,33.71419831,GWh
2002,December,Other,79.59692772,GWh
2002,January,Free of Charge,13.345812,GWh
2002,February,Free of Charge,12.450075,GWh
2002,March,Free of Charge,13.453942,GWh
2002,April,Free of Charge,22.099109,GWh
2002,May,Free of Charge,15.008403,GWh
2002,June,Free of Charge,14.576107,GWh
2002,July,Free of Charge,15.087218,GWh
2002,August,Free of Charge,15.11265,GWh
2002,September,Free of Charge,14.720853,GWh
2002,October,Free of Charge,15.266179,GWh
2002,November,Free of Charge,14.779545,GWh
2002,December,Free of Charge,15.293725,GWh
2003,January,Residential,551.147735,GWh
2003,February,Residential,585.226067,GWh
2003,March,Residential,696.349267,GWh
2003,April,Residential,764.013085,GWh
2003,May,Residential,759.6336,GWh
2003,June,Residential,704.464679,GWh
2003,July,Residential,671.701076,GWh
2003,August,Residential,699.547382,GWh
2003,September,Residential,653.006282,GWh
2003,October,Residential,669.395085,GWh
2003,November,Residential,677.967996,GWh
2003,December,Residential,566.32203,GWh
2003,January,Business,998.8613372,GWh
2003,February,Business,1064.365123,GWh
2003,March,Business,1144.830169,GWh
2003,April,Business,1130.791352,GWh
2003,May,Business,1165.431483,GWh
2003,June,Business,1142.036493,GWh
2003,July,Business,1152.359179,GWh
2003,August,Business,1158.747291,GWh
2003,September,Business,1106.301496,GWh
2003,October,Business,1129.617749,GWh
2003,November,Business,1138.399192,GWh
2003,December,Business,1021.91527,GWh
2003,January,Industrial,1091.932822,GWh
2003,February,Industrial,1059.916327,GWh
2003,March,Industrial,1244.66464,GWh
2003,April,Industrial,1079.601267,GWh
2003,May,Industrial,1213.490935,GWh
2003,June,Industrial,1193.552746,GWh
2003,July,Industrial,1189.564125,GWh
2003,August,Industrial,1198.337394,GWh
2003,September,Industrial,1174.22883,GWh
2003,October,Industrial,1213.164081,GWh
2003,November,Industrial,1191.865725,GWh
2003,December,Industrial,1118.067088,GWh
2003,January,Government & Non-Profit,78.463209,GWh
2003,February,Government & Non-Profit,93.738917,GWh
2003,March,Government & Non-Profit,100.02018,GWh
2003,April,Government & Non-Profit,92.835469,GWh
2003,May,Government & Non-Profit,100.339012,GWh
2003,June,Government & Non-Profit,105.846026,GWh
2003,July,Government & Non-Profit,120.860552,GWh
2003,August,Government & Non-Profit,111.562671,GWh
2003,September,Government & Non-Profit,98.407235,GWh
2003,October,Government & Non-Profit,98.425686,GWh
2003,November,Government & Non-Profit,125.87172,GWh
2003,December,Government & Non-Profit,50.711554,GWh
2003,January,Other,52.75099388,GWh
2003,February,Other,9.45580178,GWh
2003,March,Other,71.37269868,GWh
2003,April,Other,52.22583024,GWh
2003,May,Other,76.34047872,GWh
2003,June,Other,84.60241543,GWh
2003,July,Other,72.47954215,GWh
2003,August,Other,103.2759693,GWh
2003,September,Other,11.45046082,GWh
2003,October,Other,77.55805127,GWh
2003,November,Other,68.94625269,GWh
2003,December,Other,70.43892769,GWh
2003,January,Free of Charge,15.321192,GWh
2003,February,Free of Charge,13.861959,GWh
2003,March,Free of Charge,15.372818,GWh
2003,April,Free of Charge,14.886755,GWh
2003,May,Free of Charge,15.390365,GWh
2003,June,Free of Charge,15.419921,GWh
2003,July,Free of Charge,14.930688,GWh
2003,August,Free of Charge,15.443338,GWh
2003,September,Free of Charge,14.982598,GWh
2003,October,Free of Charge,15.553889,GWh
2003,November,Free of Charge,15.059056,GWh
2003,December,Free of Charge,15.616246,GWh
2004,January,Residential,567.381494,GWh
2004,February,Residential,574.735433,GWh
2004,March,Residential,729.725752,GWh
2004,April,Residential,830.179597,GWh
2004,May,Residential,786.819711,GWh
2004,June,Residential,706.175562,GWh
2004,July,Residential,726.478467,GWh
2004,August,Residential,709.001511,GWh
2004,September,Residential,707.194992,GWh
2004,October,Residential,723.174219,GWh
2004,November,Residential,720.96172,GWh
2004,December,Residential,552.79756,GWh
2004,January,Business,1037.541445,GWh
2004,February,Business,1036.426162,GWh
2004,March,Business,1205.059627,GWh
2004,April,Business,1215.116305,GWh
2004,May,Business,1227.371973,GWh
2004,June,Business,1180.679923,GWh
2004,July,Business,1235.603505,GWh
2004,August,Business,1197.784335,GWh
2004,September,Business,1221.536742,GWh
2004,October,Business,1196.232095,GWh
2004,November,Business,1193.854769,GWh
2004,December,Business,1065.789393,GWh
2004,January,Industrial,1085.609775,GWh
2004,February,Industrial,1161.328766,GWh
2004,March,Industrial,1281.104971,GWh
2004,April,Industrial,1117.534975,GWh
2004,May,Industrial,1269.11881,GWh
2004,June,Industrial,1231.791584,GWh
2004,July,Industrial,1269.82534,GWh
2004,August,Industrial,1209.789417,GWh
2004,September,Industrial,1232.108739,GWh
2004,October,Industrial,1243.879926,GWh
2004,November,Industrial,1222.515184,GWh
2004,December,Industrial,1140.0905,GWh
2004,January,Government & Non-Profit,90.994252,GWh
2004,February,Government & Non-Profit,90.641631,GWh
2004,March,Government & Non-Profit,101.611169,GWh
2004,April,Government & Non-Profit,101.635444,GWh
2004,May,Government & Non-Profit,102.56711,GWh
2004,June,Government & Non-Profit,114.524238,GWh
2004,July,Government & Non-Profit,102.94823,GWh
2004,August,Government & Non-Profit,105.015297,GWh
2004,September,Government & Non-Profit,107.022638,GWh
2004,October,Government & Non-Profit,96.367221,GWh
2004,November,Government & Non-Profit,100.967466,GWh
2004,December,Government & Non-Profit,85.712482,GWh
2004,January,Other,69.5446352,GWh
2004,February,Other,63.42317891,GWh
2004,March,Other,78.47468424,GWh
2004,April,Other,93.90931681,GWh
2004,May,Other,86.6699342,GWh
2004,June,Other,99.38039266,GWh
2004,July,Other,71.98960878,GWh
2004,August,Other,108.8078692,GWh
2004,September,Other,16.41723144,GWh
2004,October,Other,99.46760573,GWh
2004,November,Other,57.7673552,GWh
2004,December,Other,73.10925105,GWh
2004,January,Free of Charge,15.634414,GWh
2004,February,Free of Charge,14.63276,GWh
2004,March,Free of Charge,15.802063,GWh
2004,April,Free of Charge,15.298473,GWh
2004,May,Free of Charge,15.883278,GWh
2004,June,Free of Charge,15.445122,GWh
2004,July,Free of Charge,15.985324,GWh
2004,August,Free of Charge,16.014321,GWh
2004,September,Free of Charge,15.55078,GWh
2004,October,Free of Charge,16.107288,GWh
2004,November,Free of Charge,15.605321,GWh
2004,December,Free of Charge,16.141042,GWh
2005,January,Residential,570.939104,GWh
2005,February,Residential,670.527457,GWh
2005,March,Residential,735.679942,GWh
2005,April,Residential,830.588635,GWh
2005,May,Residential,860.163681,GWh
2005,June,Residential,789.120728,GWh
2005,July,Residential,737.311082,GWh
2005,August,Residential,729.34792,GWh
2005,September,Residential,732.084731,GWh
2005,October,Residential,719.502998,GWh
2005,November,Residential,675.220181,GWh
2005,December,Residential,586.886611,GWh
2005,January,Business,1072.252424,GWh
2005,February,Business,1131.778578,GWh
2005,March,Business,1241.356939,GWh
2005,April,Business,1251.528084,GWh
2005,May,Business,1312.123981,GWh
2005,June,Business,1284.988081,GWh
2005,July,Business,1232.754274,GWh
2005,August,Business,1242.319373,GWh
2005,September,Business,1225.077139,GWh
2005,October,Business,1213.390194,GWh
2005,November,Business,1186.091054,GWh
2005,December,Business,1101.42672,GWh
2005,January,Industrial,1143.166223,GWh
2005,February,Industrial,1108.039582,GWh
2005,March,Industrial,1310.314602,GWh
2005,April,Industrial,1128.640291,GWh
2005,May,Industrial,1283.749391,GWh
2005,June,Industrial,1263.48502,GWh
2005,July,Industrial,1241.174676,GWh
2005,August,Industrial,1235.672658,GWh
2005,September,Industrial,1242.724426,GWh
2005,October,Industrial,1248.226339,GWh
2005,November,Industrial,1221.015257,GWh
2005,December,Industrial,1142.693558,GWh
2005,January,Government & Non-Profit,83.542027,GWh
2005,February,Government & Non-Profit,94.191221,GWh
2005,March,Government & Non-Profit,100.353852,GWh
2005,April,Government & Non-Profit,88.808439,GWh
2005,May,Government & Non-Profit,105.903784,GWh
2005,June,Government & Non-Profit,109.295107,GWh
2005,July,Government & Non-Profit,99.575003,GWh
2005,August,Government & Non-Profit,103.623639,GWh
2005,September,Government & Non-Profit,102.949954,GWh
2005,October,Government & Non-Profit,90.116611,GWh
2005,November,Government & Non-Profit,93.240912,GWh
2005,December,Government & Non-Profit,80.106641,GWh
2005,January,Other,73.98260222,GWh
2005,February,Other,78.62882078,GWh
2005,March,Other,85.06819301,GWh
2005,April,Other,80.64255595,GWh
2005,May,Other,95.15250235,GWh
2005,June,Other,107.7161053,GWh
2005,July,Other,72.3493673,GWh
2005,August,Other,86.71199603,GWh
2005,September,Other,91.9583736,GWh
2005,October,Other,94.25368257,GWh
2005,November,Other,89.72181653,GWh
2005,December,Other,96.60510214,GWh
2005,January,Free of Charge,16.145164,GWh
2005,February,Free of Charge,14.607152,GWh
2005,March,Free of Charge,16.258214,GWh
2005,April,Free of Charge,15.743991,GWh
2005,May,Free of Charge,16.319878,GWh
2005,June,Free of Charge,15.803061,GWh
2005,July,Free of Charge,16.369291,GWh
2005,August,Free of Charge,16.441987,GWh
2005,September,Free of Charge,15.96226,GWh
2005,October,Free of Charge,16.937242,GWh
2005,November,Free of Charge,16.444365,GWh
2005,December,Free of Charge,17.067293,GWh
2006,January,Residential,611.728862,GWh
2006,February,Residential,684.671457,GWh
2006,March,Residential,818.884428,GWh
2006,April,Residential,834.281423,GWh
2006,May,Residential,811.527827,GWh
2006,June,Residential,788.958197,GWh
2006,July,Residential,766.33786,GWh
2006,August,Residential,766.848579,GWh
2006,September,Residential,772.812514,GWh
2006,October,Residential,745.373912,GWh
2006,November,Residential,781.766201,GWh
2006,December,Residential,695.964987,GWh
2006,January,Business,1147.298427,GWh
2006,February,Business,1157.577532,GWh
2006,March,Business,1353.669872,GWh
2006,April,Business,1250.963465,GWh
2006,May,Business,1310.71556,GWh
2006,June,Business,1278.996504,GWh
2006,July,Business,1300.483289,GWh
2006,August,Business,1299.940603,GWh
2006,September,Business,1265.826243,GWh
2006,October,Business,1262.679499,GWh
2006,November,Business,1282.372791,GWh
2006,December,Business,1178.915141,GWh
2006,January,Industrial,1128.238438,GWh
2006,February,Industrial,1135.298459,GWh
2006,March,Industrial,1328.691282,GWh
2006,April,Industrial,1125.310497,GWh
2006,May,Industrial,1286.387997,GWh
2006,June,Industrial,1259.778949,GWh
2006,July,Industrial,1263.755301,GWh
2006,August,Industrial,1253.522147,GWh
2006,September,Industrial,1233.427219,GWh
2006,October,Industrial,1233.903472,GWh
2006,November,Industrial,1244.98891,GWh
2006,December,Industrial,1131.387793,GWh
2006,January,Government & Non-Profit,81.799782,GWh
2006,February,Government & Non-Profit,88.20705,GWh
2006,March,Government & Non-Profit,104.396252,GWh
2006,April,Government & Non-Profit,85.171276,GWh
2006,May,Government & Non-Profit,94.368701,GWh
2006,June,Government & Non-Profit,105.909834,GWh
2006,July,Government & Non-Profit,106.359482,GWh
2006,August,Government & Non-Profit,99.914925,GWh
2006,September,Government & Non-Profit,105.572127,GWh
2006,October,Government & Non-Profit,110.284187,GWh
2006,November,Government & Non-Profit,104.094047,GWh
2006,December,Government & Non-Profit,89.4054,GWh
2006,January,Other,74.51358735,GWh
2006,February,Other,85.58546137,GWh
2006,March,Other,98.26780633,GWh
2006,April,Other,96.13719007,GWh
2006,May,Other,113.9409927,GWh
2006,June,Other,121.7500573,GWh
2006,July,Other,113.0460948,GWh
2006,August,Other,119.5265773,GWh
2006,September,Other,120.5167774,GWh
2006,October,Other,127.1810067,GWh
2006,November,Other,120.7793185,GWh
2006,December,Other,114.0887545,GWh
2006,January,Free of Charge,17.166779,GWh
2006,February,Free of Charge,15.695905,GWh
2006,March,Free of Charge,17.423148,GWh
2006,April,Free of Charge,16.951389,GWh
2006,May,Free of Charge,17.545974,GWh
2006,June,Free of Charge,17.029078,GWh
2006,July,Free of Charge,17.635,GWh
2006,August,Free of Charge,17.871018,GWh
2006,September,Free of Charge,17.373549,GWh
2006,October,Free of Charge,18.09599,GWh
2006,November,Free of Charge,17.656989,GWh
2006,December,Free of Charge,17.735726,GWh
2007,January,Residential,604.398196,GWh
2007,February,Residential,674.370451,GWh
2007,March,Residential,852.072377,GWh
2007,April,Residential,859.271478,GWh
2007,May,Residential,830.264154,GWh
2007,June,Residential,873.034404,GWh
2007,July,Residential,782.467278,GWh
2007,August,Residential,800.724325,GWh
2007,September,Residential,811.443557,GWh
2007,October,Residential,766.534262,GWh
2007,November,Residential,691.963594,GWh
2007,December,Residential,683.889813,GWh
2007,January,Business,1140.348224,GWh
2007,February,Business,1225.913455,GWh
2007,March,Business,1359.026905,GWh
2007,April,Business,1299.093862,GWh
2007,May,Business,1359.020807,GWh
2007,June,Business,1384.115471,GWh
2007,July,Business,1330.251257,GWh
2007,August,Business,1340.126137,GWh
2007,September,Business,1328.343008,GWh
2007,October,Business,1309.213046,GWh
2007,November,Business,1225.362106,GWh
2007,December,Business,1235.153778,GWh
2007,January,Industrial,1147.694969,GWh
2007,February,Industrial,1333.696224,GWh
2007,March,Industrial,1307.415755,GWh
2007,April,Industrial,1116.079129,GWh
2007,May,Industrial,1268.272127,GWh
2007,June,Industrial,1259.825264,GWh
2007,July,Industrial,1236.964418,GWh
2007,August,Industrial,1229.99772,GWh
2007,September,Industrial,1239.682222,GWh
2007,October,Industrial,1240.281271,GWh
2007,November,Industrial,1211.060261,GWh
2007,December,Industrial,1147.993652,GWh
2007,January,Government & Non-Profit,89.217437,GWh
2007,February,Government & Non-Profit,90.906282,GWh
2007,March,Government & Non-Profit,104.905426,GWh
2007,April,Government & Non-Profit,91.478586,GWh
2007,May,Government & Non-Profit,102.924487,GWh
2007,June,Government & Non-Profit,117.916455,GWh
2007,July,Government & Non-Profit,110.545198,GWh
2007,August,Government & Non-Profit,108.520195,GWh
2007,September,Government & Non-Profit,111.358377,GWh
2007,October,Government & Non-Profit,96.778499,GWh
2007,November,Government & Non-Profit,96.989759,GWh
2007,December,Government & Non-Profit,93.171117,GWh
2007,January,Other,114.4823355,GWh
2007,February,Other,0,GWh
2007,March,Other,141.3680702,GWh
2007,April,Other,139.8202474,GWh
2007,May,Other,97.00957489,GWh
2007,June,Other,118.1505423,GWh
2007,July,Other,111.5830065,GWh
2007,August,Other,131.586385,GWh
2007,September,Other,105.9427179,GWh
2007,October,Other,119.9350751,GWh
2007,November,Other,102.9262027,GWh
2007,December,Other,113.1280161,GWh
2007,January,Free of Charge,18.416876,GWh
2007,February,Free of Charge,16.692271,GWh
2007,March,Free of Charge,18.585471,GWh
2007,April,Free of Charge,18.111723,GWh
2007,May,Free of Charge,18.744631,GWh
2007,June,Free of Charge,18.233162,GWh
2007,July,Free of Charge,18.962468,GWh
2007,August,Free of Charge,19.105407,GWh
2007,September,Free of Charge,18.591412,GWh
2007,October,Free of Charge,19.267008,GWh
2007,November,Free of Charge,18.731305,GWh
2007,December,Free of Charge,19.441805,GWh
2008,January,Residential,707.482042,GWh
2008,February,Residential,715.968118,GWh
2008,March,Residential,805.007656,GWh
2008,April,Residential,900.304509,GWh
2008,May,Residential,845.239449,GWh
2008,June,Residential,815.89604,GWh
2008,July,Residential,810.090394,GWh
2008,August,Residential,829.347295,GWh
2008,September,Residential,807.658244,GWh
2008,October,Residential,817.12327,GWh
2008,November,Residential,715.171791,GWh
2008,December,Residential,612.129474,GWh
2008,January,Business,1256.111814,GWh
2008,February,Business,1222.086766,GWh
2008,March,Business,1363.515828,GWh
2008,April,Business,1340.114819,GWh
2008,May,Business,1366.519568,GWh
2008,June,Business,1360.294637,GWh
2008,July,Business,1346.421627,GWh
2008,August,Business,1383.964937,GWh
2008,September,Business,1334.376111,GWh
2008,October,Business,1368.560644,GWh
2008,November,Business,1245.36807,GWh
2008,December,Business,1149.67623,GWh
2008,January,Industrial,1174.608408,GWh
2008,February,Industrial,1158.310601,GWh
2008,March,Industrial,1310.604668,GWh
2008,April,Industrial,1127.487682,GWh
2008,May,Industrial,1275.744883,GWh
2008,June,Industrial,1263.545725,GWh
2008,July,Industrial,1259.554091,GWh
2008,August,Industrial,1219.027764,GWh
2008,September,Industrial,1182.654261,GWh
2008,October,Industrial,1180.994339,GWh
2008,November,Industrial,1087.619818,GWh
2008,December,Industrial,948.9693301,GWh
2008,January,Government & Non-Profit,94.512655,GWh
2008,February,Government & Non-Profit,94.582662,GWh
2008,March,Government & Non-Profit,102.677884,GWh
2008,April,Government & Non-Profit,93.810638,GWh
2008,May,Government & Non-Profit,105.438282,GWh
2008,June,Government & Non-Profit,116.716092,GWh
2008,July,Government & Non-Profit,112.960089,GWh
2008,August,Government & Non-Profit,119.926266,GWh
2008,September,Government & Non-Profit,110.278811,GWh
2008,October,Government & Non-Profit,113.439476,GWh
2008,November,Government & Non-Profit,102.170757,GWh
2008,December,Government & Non-Profit,84.269459,GWh
2008,January,Other,127.8610916,GWh
2008,February,Other,111.9438115,GWh
2008,March,Other,110.568151,GWh
2008,April,Other,125.1575161,GWh
2008,May,Other,137.3739315,GWh
2008,June,Other,105.8323274,GWh
2008,July,Other,121.1498582,GWh
2008,August,Other,167.7202353,GWh
2008,September,Other,99.6796555,GWh
2008,October,Other,136.486722,GWh
2008,November,Other,89.45019918,GWh
2008,December,Other,110.5556927,GWh
2008,January,Free of Charge,19.487691,GWh
2008,February,Free of Charge,18.289164,GWh
2008,March,Free of Charge,19.643963,GWh
2008,April,Free of Charge,19.064076,GWh
2008,May,Free of Charge,19.728069,GWh
2008,June,Free of Charge,19.125171,GWh
2008,July,Free of Charge,19.811755,GWh
2008,August,Free of Charge,19.85654,GWh
2008,September,Free of Charge,19.282587,GWh
2008,October,Free of Charge,20.010153,GWh
2008,November,Free of Charge,19.414144,GWh
2008,December,Free of Charge,20.087102,GWh
2009,January,Residential,595.560086,GWh
2009,February,Residential,759.953398,GWh
2009,March,Residential,877.056887,GWh
2009,April,Residential,920.313455,GWh
2009,May,Residential,878.818423,GWh
2009,June,Residential,849.776665,GWh
2009,July,Residential,834.352566,GWh
2009,August,Residential,877.828452,GWh
2009,September,Residential,866.658313,GWh
2009,October,Residential,812.690047,GWh
2009,November,Residential,784.089677,GWh
2009,December,Residential,722.162881,GWh
2009,January,Business,1122.446864,GWh
2009,February,Business,1230.141497,GWh
2009,March,Business,1406.568252,GWh
2009,April,Business,1310.442973,GWh
2009,May,Business,1350.554115,GWh
2009,June,Business,1350.136074,GWh
2009,July,Business,1343.205721,GWh
2009,August,Business,1387.437066,GWh
2009,September,Business,1353.421159,GWh
2009,October,Business,1340.923519,GWh
2009,November,Business,1268.748088,GWh
2009,December,Business,1277.588688,GWh
2009,January,Industrial,903.7203187,GWh
2009,February,Industrial,980.4641411,GWh
2009,March,Industrial,1103.028724,GWh
2009,April,Industrial,947.0964157,GWh
2009,May,Industrial,1111.262466,GWh
2009,June,Industrial,1121.080181,GWh
2009,July,Industrial,1142.357646,GWh
2009,August,Industrial,1142.321852,GWh
2009,September,Industrial,1144.950968,GWh
2009,October,Industrial,1184.829119,GWh
2009,November,Industrial,1126.475244,GWh
2009,December,Industrial,1088.196094,GWh
2009,January,Government & Non-Profit,81.933304,GWh
2009,February,Government & Non-Profit,98.38156,GWh
2009,March,Government & Non-Profit,111.575837,GWh
2009,April,Government & Non-Profit,94.501045,GWh
2009,May,Government & Non-Profit,109.116961,GWh
2009,June,Government & Non-Profit,116.474417,GWh
2009,July,Government & Non-Profit,115.764498,GWh
2009,August,Government & Non-Profit,117.80581,GWh
2009,September,Government & Non-Profit,116.932316,GWh
2009,October,Government & Non-Profit,120.313398,GWh
2009,November,Government & Non-Profit,106.60704,GWh
2009,December,Government & Non-Profit,98.845439,GWh
2009,January,Other,104.9532173,GWh
2009,February,Other,118.9256172,GWh
2009,March,Other,133.0767123,GWh
2009,April,Other,132.8762925,GWh
2009,May,Other,141.2932898,GWh
2009,June,Other,138.4013881,GWh
2009,July,Other,157.6286137,GWh
2009,August,Other,166.7686094,GWh
2009,September,Other,127.107593,GWh
2009,October,Other,151.3744686,GWh
2009,November,Other,152.7241532,GWh
2009,December,Other,131.2966239,GWh
2009,January,Free of Charge,20.505584,GWh
2009,February,Free of Charge,18.90703,GWh
2009,March,Free of Charge,21.368883,GWh
2009,April,Free of Charge,21.814068,GWh
2009,May,Free of Charge,22.268528,GWh
2009,June,Free of Charge,21.99915,GWh
2009,July,Free of Charge,23.206048,GWh
2009,August,Free of Charge,23.689507,GWh
2009,September,Free of Charge,23.402941,GWh
2009,October,Free of Charge,24.686852,GWh
2009,November,Free of Charge,24.388221,GWh
2009,December,Free of Charge,25.726186,GWh
2010,January,Residential,776.315912,GWh
2010,February,Residential,836.162101,GWh
2010,March,Residential,925.555673,GWh
2010,April,Residential,1026.501779,GWh
2010,May,Residential,1082.184622,GWh
2010,June,Residential,1003.404708,GWh
2010,July,Residential,930.905628,GWh
2010,August,Residential,876.830097,GWh
2010,September,Residential,873.467004,GWh
2010,October,Residential,820.601932,GWh
2010,November,Residential,787.327423,GWh
2010,December,Residential,773.983393,GWh
2010,January,Business,1314.163337,GWh
2010,February,Business,1343.927199,GWh
2010,March,Business,1432.694824,GWh
2010,April,Business,1386.90892,GWh
2010,May,Business,1402.290518,GWh
2010,June,Business,1450.502213,GWh
2010,July,Business,1457.581913,GWh
2010,August,Business,1396.254829,GWh
2010,September,Business,1411.686952,GWh
2010,October,Business,1351.663205,GWh
2010,November,Business,1310.907831,GWh
2010,December,Business,1331.700769,GWh
2010,January,Industrial,1112.566656,GWh
2010,February,Industrial,1129.37297,GWh
2010,March,Industrial,1282.620355,GWh
2010,April,Industrial,1094.785404,GWh
2010,May,Industrial,1257.316172,GWh
2010,June,Industrial,1265.988385,GWh
2010,July,Industrial,1265.593374,GWh
2010,August,Industrial,1231.927123,GWh
2010,September,Industrial,1239.809741,GWh
2010,October,Industrial,1231.927063,GWh
2010,November,Industrial,1192.488116,GWh
2010,December,Industrial,1122.197481,GWh
2010,January,Government & Non-Profit,104.820877,GWh
2010,February,Government & Non-Profit,108.850125,GWh
2010,March,Government & Non-Profit,110.193545,GWh
2010,April,Government & Non-Profit,105.701398,GWh
2010,May,Government & Non-Profit,107.036113,GWh
2010,June,Government & Non-Profit,127.406035,GWh
2010,July,Government & Non-Profit,125.179704,GWh
2010,August,Government & Non-Profit,124.774145,GWh
2010,September,Government & Non-Profit,123.855523,GWh
2010,October,Government & Non-Profit,110.03829,GWh
2010,November,Government & Non-Profit,102.748619,GWh
2010,December,Government & Non-Profit,107.290364,GWh
2010,January,Other,127.0838453,GWh
2010,February,Other,104.6313506,GWh
2010,March,Other,143.0379187,GWh
2010,April,Other,146.1752872,GWh
2010,May,Other,140.5223988,GWh
2010,June,Other,144.8578485,GWh
2010,July,Other,138.0218297,GWh
2010,August,Other,136.0641429,GWh
2010,September,Other,136.2896433,GWh
2010,October,Other,139.7444993,GWh
2010,November,Other,132.6343736,GWh
2010,December,Other,136.9991305,GWh
2010,January,Free of Charge,26.229682,GWh
2010,February,Free of Charge,26.079556,GWh
2010,March,Free of Charge,29.223391,GWh
2010,April,Free of Charge,29.225249,GWh
2010,May,Free of Charge,28.123573,GWh
2010,June,Free of Charge,28.996377,GWh
2010,July,Free of Charge,29.408089,GWh
2010,August,Free of Charge,29.419229,GWh
2010,September,Free of Charge,28.597414,GWh
2010,October,Free of Charge,29.689789,GWh
2010,November,Free of Charge,28.833763,GWh
2010,December,Free of Charge,32.25819,GWh
2011,January,Residential,707.164618,GWh
2011,February,Residential,787.293785,GWh
2011,March,Residential,806.635942,GWh
2011,April,Residential,864.574258,GWh
2011,May,Residential,968.858448,GWh
2011,June,Residential,933.590021,GWh
2011,July,Residential,912.802924,GWh
2011,August,Residential,902.589413,GWh
2011,September,Residential,886.080596,GWh
2011,October,Residential,832.367678,GWh
2011,November,Residential,819.787255,GWh
2011,December,Residential,703.059798,GWh
2011,January,Business,1251.148696,GWh
2011,February,Business,1274.342408,GWh
2011,March,Business,1376.380667,GWh
2011,April,Business,1346.700466,GWh
2011,May,Business,1492.155684,GWh
2011,June,Business,1495.983839,GWh
2011,July,Business,1468.287831,GWh
2011,August,Business,1465.827106,GWh
2011,September,Business,1468.486476,GWh
2011,October,Business,1424.144609,GWh
2011,November,Business,1330.370705,GWh
2011,December,Business,1276.303608,GWh
2011,January,Industrial,1145.609039,GWh
2011,February,Industrial,1134.549886,GWh
2011,March,Industrial,1289.645034,GWh
2011,April,Industrial,1085.743973,GWh
2011,May,Industrial,1247.488953,GWh
2011,June,Industrial,1264.783015,GWh
2011,July,Industrial,1247.865493,GWh
2011,August,Industrial,1235.47349,GWh
2011,September,Industrial,1275.996593,GWh
2011,October,Industrial,1150.851281,GWh
2011,November,Industrial,1066.309946,GWh
2011,December,Industrial,1074.334562,GWh
2011,January,Government & Non-Profit,92.431637,GWh
2011,February,Government & Non-Profit,96.075865,GWh
2011,March,Government & Non-Profit,102.51319,GWh
2011,April,Government & Non-Profit,89.443473,GWh
2011,May,Government & Non-Profit,111.923503,GWh
2011,June,Government & Non-Profit,124.638816,GWh
2011,July,Government & Non-Profit,120.955195,GWh
2011,August,Government & Non-Profit,122.020096,GWh
2011,September,Government & Non-Profit,118.622633,GWh
2011,October,Government & Non-Profit,111.210245,GWh
2011,November,Government & Non-Profit,107.92542,GWh
2011,December,Government & Non-Profit,95.476376,GWh
2011,January,Other,127.4191662,GWh
2011,February,Other,133.5637818,GWh
2011,March,Other,121.5908994,GWh
2011,April,Other,117.5848242,GWh
2011,May,Other,129.7962665,GWh
2011,June,Other,128.9451477,GWh
2011,July,Other,141.7020431,GWh
2011,August,Other,146.7449382,GWh
2011,September,Other,147.8685645,GWh
