date,country,variable,value
01-05-2005,THA,tasmin,24.33
01-06-2005,THA,tasmin,24.75
01-07-2005,THA,tasmin,24.62
01-08-2005,THA,tasmin,24.33
01-09-2005,THA,tasmin,24.19
01-10-2005,THA,tasmin,22.65
01-11-2005,THA,tasmin,22.09
01-12-2005,THA,tasmin,19.25
01-01-2006,THA,tasmin,17.26
01-02-2006,THA,tasmin,20.83
01-03-2006,THA,tasmin,22.52
01-04-2006,THA,tasmin,25.19
01-05-2006,THA,tasmin,25.55
01-06-2006,THA,tasmin,25.14
01-07-2006,THA,tasmin,24.95
01-08-2006,THA,tasmin,24.72
01-09-2006,THA,tasmin,24.31
01-10-2006,THA,tasmin,22.57
01-11-2006,THA,tasmin,20.78
01-12-2006,THA,tasmin,18.6
01-01-2007,THA,tasmin,16.86
01-02-2007,THA,tasmin,19.07
01-03-2007,THA,tasmin,20.27
01-04-2007,THA,tasmin,23.52
01-05-2007,THA,tasmin,24.45
01-06-2007,THA,tasmin,24.32
01-07-2007,THA,tasmin,23.99
01-08-2007,THA,tasmin,24.09
01-09-2007,THA,tasmin,23.59
01-10-2007,THA,tasmin,23.1
01-11-2007,THA,tasmin,21.48
01-12-2007,THA,tasmin,17.79
01-01-2008,THA,tasmin,16.64
01-02-2008,THA,tasmin,18.75
01-03-2008,THA,tasmin,22.49
01-04-2008,THA,tasmin,23.6
01-05-2008,THA,tasmin,25.11
01-06-2008,THA,tasmin,24.51
01-07-2008,THA,tasmin,24.26
01-08-2008,THA,tasmin,23.94
01-09-2008,THA,tasmin,23.24
01-10-2008,THA,tasmin,22.92
01-11-2008,THA,tasmin,20.69
01-12-2008,THA,tasmin,16.74
01-01-2009,THA,tasmin,17.04
01-02-2009,THA,tasmin,19.42
01-03-2009,THA,tasmin,21.63
01-04-2009,THA,tasmin,24.26
01-05-2009,THA,tasmin,24.99
01-06-2009,THA,tasmin,24.82
01-07-2009,THA,tasmin,24.38
01-08-2009,THA,tasmin,24.24
01-09-2009,THA,tasmin,23.8
01-10-2009,THA,tasmin,23.51
01-11-2009,THA,tasmin,20.52
01-12-2009,THA,tasmin,19.59
01-01-2010,THA,tasmin,18.35
01-02-2010,THA,tasmin,20.24
01-03-2010,THA,tasmin,22.17
01-04-2010,THA,tasmin,24.28
01-05-2010,THA,tasmin,25.28
01-06-2010,THA,tasmin,24.83
01-07-2010,THA,tasmin,24.87
01-08-2010,THA,tasmin,24.79
01-09-2010,THA,tasmin,24.28
01-10-2010,THA,tasmin,23.22
01-11-2010,THA,tasmin,20.49
01-12-2010,THA,tasmin,17.11
01-01-2011,THA,tasmin,18.31
01-02-2011,THA,tasmin,19.31
01-03-2011,THA,tasmin,22.26
01-04-2011,THA,tasmin,23.66
01-05-2011,THA,tasmin,24.99
01-06-2011,THA,tasmin,25.09
01-07-2011,THA,tasmin,24.97
01-08-2011,THA,tasmin,24.7
01-09-2011,THA,tasmin,24.37
01-10-2011,THA,tasmin,23.99
01-11-2011,THA,tasmin,21.27
01-12-2011,THA,tasmin,20.01
01-01-2012,THA,tasmin,18.79
01-02-2012,THA,tasmin,20.02
01-03-2012,THA,tasmin,23.54
01-04-2012,THA,tasmin,24.84
01-05-2012,THA,tasmin,26.0
01-06-2012,THA,tasmin,25.58
01-07-2012,THA,tasmin,25.23
01-08-2012,THA,tasmin,25.02
01-09-2012,THA,tasmin,24.56
01-10-2012,THA,tasmin,23.93
01-11-2012,THA,tasmin,21.45
01-12-2012,THA,tasmin,19.12
01-01-2013,THA,tasmin,17.7
01-02-2013,THA,tasmin,19.21
01-03-2013,THA,tasmin,21.4
01-04-2013,THA,tasmin,24.15
01-05-2013,THA,tasmin,24.85
01-06-2013,THA,tasmin,24.3
01-07-2013,THA,tasmin,23.95
01-08-2013,THA,tasmin,24.51
01-09-2013,THA,tasmin,24.07
01-10-2013,THA,tasmin,22.5
01-11-2013,THA,tasmin,20.27
01-12-2013,THA,tasmin,19.94
01-01-2014,THA,tasmin,19.33
01-02-2014,THA,tasmin,19.63
01-03-2014,THA,tasmin,22.34
01-04-2014,THA,tasmin,23.99
01-05-2014,THA,tasmin,25.81
01-06-2014,THA,tasmin,24.84
01-07-2014,THA,tasmin,24.62
01-08-2014,THA,tasmin,24.38
01-09-2014,THA,tasmin,24.26
01-10-2014,THA,tasmin,23.38
01-11-2014,THA,tasmin,20.9
01-12-2014,THA,tasmin,17.04
01-01-2015,THA,tasmin,16.71
01-02-2015,THA,tasmin,19.73
01-03-2015,THA,tasmin,21.91
01-04-2015,THA,tasmin,25.58
01-05-2015,THA,tasmin,25.33
01-06-2015,THA,tasmin,25.5
01-07-2015,THA,tasmin,24.66
01-08-2015,THA,tasmin,24.85
01-09-2015,THA,tasmin,24.19
01-10-2015,THA,tasmin,23.32
01-11-2015,THA,tasmin,21.72
01-12-2015,THA,tasmin,18.73
01-01-2016,THA,tasmin,19.18
01-02-2016,THA,tasmin,21.04
01-03-2016,THA,tasmin,23.26
01-04-2016,THA,tasmin,25.38
01-05-2016,THA,tasmin,25.75
01-06-2016,THA,tasmin,25.69
01-07-2016,THA,tasmin,25.12
01-08-2016,THA,tasmin,24.87
01-09-2016,THA,tasmin,24.47
01-10-2016,THA,tasmin,22.03
01-11-2016,THA,tasmin,20.78
01-12-2016,THA,tasmin,17.83
01-01-2017,THA,tasmin,18.74
01-02-2017,THA,tasmin,20.62
01-03-2017,THA,tasmin,21.65
01-04-2017,THA,tasmin,24.92
01-05-2017,THA,tasmin,25.38
01-06-2017,THA,tasmin,25.14
01-07-2017,THA,tasmin,24.79
01-08-2017,THA,tasmin,24.57
01-09-2017,THA,tasmin,24.35
01-10-2017,THA,tasmin,21.94
01-11-2017,THA,tasmin,22.44
01-12-2017,THA,tasmin,19.96
01-01-2018,THA,tasmin,18.69
01-02-2018,THA,tasmin,20.12
01-03-2018,THA,tasmin,22.6
01-04-2018,THA,tasmin,24.74
01-05-2018,THA,tasmin,25.0
01-06-2018,THA,tasmin,24.95
01-07-2018,THA,tasmin,24.63
01-08-2018,THA,tasmin,24.46
01-09-2018,THA,tasmin,23.68
01-10-2018,THA,tasmin,23.11
01-11-2018,THA,tasmin,21.03
01-12-2018,THA,tasmin,19.03
01-01-2019,THA,tasmin,19.9
01-02-2019,THA,tasmin,19.59
01-03-2019,THA,tasmin,22.48
01-04-2019,THA,tasmin,24.82
01-05-2019,THA,tasmin,25.98
01-06-2019,THA,tasmin,26.21
01-07-2019,THA,tasmin,25.49
01-08-2019,THA,tasmin,25.07
01-09-2019,THA,tasmin,24.15
01-10-2019,THA,tasmin,23.91
01-11-2019,THA,tasmin,22.98
01-12-2019,THA,tasmin,20.11
01-01-2020,THA,tasmin,19.6
01-02-2020,THA,tasmin,20.68
01-03-2020,THA,tasmin,22.51
01-04-2020,THA,tasmin,24.31
01-05-2020,THA,tasmin,25.72
01-06-2020,THA,tasmin,24.96
01-07-2020,THA,tasmin,24.86
01-08-2020,THA,tasmin,24.91
01-09-2020,THA,tasmin,24.61
01-10-2020,THA,tasmin,23.32
01-11-2020,THA,tasmin,20.61
01-12-2020,THA,tasmin,18.41
01-01-2021,THA,tasmin,19.79
01-02-2021,THA,tasmin,20.21
01-03-2021,THA,tasmin,22.68
01-04-2021,THA,tasmin,24.99
01-05-2021,THA,tasmin,25.49
01-06-2021,THA,tasmin,25.07
01-07-2021,THA,tasmin,24.71
01-08-2021,THA,tasmin,24.61
01-09-2021,THA,tasmin,24.47
01-10-2021,THA,tasmin,23.85
01-11-2021,THA,tasmin,22.37
01-12-2021,THA,tasmin,18.63
01-01-2022,THA,tasmin,18.87
01-02-2022,THA,tasmin,20.03
01-03-2022,THA,tasmin,23.23
01-04-2022,THA,tasmin,25.17
01-05-2022,THA,tasmin,25.8
01-06-2022,THA,tasmin,26.19
01-07-2022,THA,tasmin,25.08
01-08-2022,THA,tasmin,24.92
01-09-2022,THA,tasmin,24.7
01-10-2022,THA,tasmin,24.02
01-11-2022,THA,tasmin,22.05
01-12-2022,THA,tasmin,19.95
01-01-2023,THA,tasmin,19.34
01-02-2023,THA,tasmin,19.79
01-03-2023,THA,tasmin,22.58
01-04-2023,THA,tasmin,24.4
01-05-2023,THA,tasmin,25.49
01-06-2023,THA,tasmin,25.39
01-07-2023,THA,tasmin,25.14
01-08-2023,THA,tasmin,24.91
01-09-2023,THA,tasmin,25.0
01-10-2023,THA,tasmin,24.31
01-11-2023,THA,tasmin,21.94
01-12-2023,THA,tasmin,18.87
01-01-2024,THA,tasmin,18.61
01-02-2024,THA,tasmin,20.08
01-03-2024,THA,tasmin,23.38
01-04-2024,THA,tasmin,24.74
01-05-2024,THA,tasmin,25.96
01-06-2024,THA,tasmin,26.42
01-07-2024,THA,tasmin,25.92
01-08-2024,THA,tasmin,25.38
01-09-2024,THA,tasmin,25.17
01-10-2024,THA,tasmin,23.45
01-11-2024,THA,tasmin,21.86
01-12-2024,THA,tasmin,19.65
01-01-2025,THA,tasmin,19.95
01-02-2025,THA,tasmin,21.25
01-03-2025,THA,tasmin,23.74
01-04-2025,THA,tasmin,26.2
01-05-2025,THA,tasmin,27.0
01-06-2025,THA,tasmin,26.27
01-07-2025,THA,tasmin,25.71
01-08-2025,THA,tasmin,25.43
01-09-2025,THA,tasmin,25.38
01-10-2025,THA,tasmin,23.53
01-11-2025,THA,tasmin,23.21
01-12-2025,THA,tasmin,17.53
01-01-2026,THA,tasmin,18.04
01-02-2026,THA,tasmin,20.1
01-03-2026,THA,tasmin,21.88
01-04-2026,THA,tasmin,24.08
01-05-2026,THA,tasmin,26.06
01-06-2026,THA,tasmin,25.26
01-07-2026,THA,tasmin,24.72
01-08-2026,THA,tasmin,24.73
01-09-2026,THA,tasmin,24.97
01-10-2026,THA,tasmin,23.68
01-11-2026,THA,tasmin,21.45
01-12-2026,THA,tasmin,18.37
01-01-2027,THA,tasmin,18.62
01-02-2027,THA,tasmin,20.56
01-03-2027,THA,tasmin,23.36
01-04-2027,THA,tasmin,24.95
01-05-2027,THA,tasmin,26.19
01-06-2027,THA,tasmin,25.77
01-07-2027,THA,tasmin,25.59
01-08-2027,THA,tasmin,24.92
01-09-2027,THA,tasmin,24.94
01-10-2027,THA,tasmin,24.55
01-11-2027,THA,tasmin,21.9
01-12-2027,THA,tasmin,19.67
01-01-2028,THA,tasmin,18.98
01-02-2028,THA,tasmin,19.66
01-03-2028,THA,tasmin,22.38
01-04-2028,THA,tasmin,25.04
01-05-2028,THA,tasmin,26.62
01-06-2028,THA,tasmin,26.08
01-07-2028,THA,tasmin,25.3
01-08-2028,THA,tasmin,25.31
01-09-2028,THA,tasmin,24.92
01-10-2028,THA,tasmin,25.11
01-11-2028,THA,tasmin,22.26
01-12-2028,THA,tasmin,19.48
01-01-2029,THA,tasmin,18.73
01-02-2029,THA,tasmin,20.36
01-03-2029,THA,tasmin,23.87
01-04-2029,THA,tasmin,25.38
01-05-2029,THA,tasmin,26.98
01-06-2029,THA,tasmin,26.31
01-07-2029,THA,tasmin,25.4
01-08-2029,THA,tasmin,25.02
01-09-2029,THA,tasmin,25.12
01-10-2029,THA,tasmin,23.23
01-11-2029,THA,tasmin,22.48
01-12-2029,THA,tasmin,20.66
01-01-2030,THA,tasmin,18.29
01-02-2030,THA,tasmin,20.76
01-03-2030,THA,tasmin,23.1
01-04-2030,THA,tasmin,25.62
01-05-2030,THA,tasmin,26.06
01-06-2030,THA,tasmin,26.07
01-07-2030,THA,tasmin,25.6
01-08-2030,THA,tasmin,25.52
01-09-2030,THA,tasmin,25.21
01-10-2030,THA,tasmin,24.73
01-11-2030,THA,tasmin,22.16
01-12-2030,THA,tasmin,19.32
01-01-2031,THA,tasmin,20.31
01-02-2031,THA,tasmin,21.84
01-03-2031,THA,tasmin,23.1
01-04-2031,THA,tasmin,25.74
01-05-2031,THA,tasmin,26.14
01-06-2031,THA,tasmin,26.37
01-07-2031,THA,tasmin,25.7
01-08-2031,THA,tasmin,25.42
01-09-2031,THA,tasmin,24.9
01-10-2031,THA,tasmin,24.16
01-11-2031,THA,tasmin,21.71
01-12-2031,THA,tasmin,18.43
01-01-2032,THA,tasmin,18.02
01-02-2032,THA,tasmin,21.27
01-03-2032,THA,tasmin,23.76
01-04-2032,THA,tasmin,24.83
01-05-2032,THA,tasmin,25.58
01-06-2032,THA,tasmin,25.58
01-07-2032,THA,tasmin,25.15
01-08-2032,THA,tasmin,24.94
01-09-2032,THA,tasmin,25.23
01-10-2032,THA,tasmin,23.24
01-11-2032,THA,tasmin,21.44
01-12-2032,THA,tasmin,20.2
01-01-2033,THA,tasmin,20.58
01-02-2033,THA,tasmin,22.12
01-03-2033,THA,tasmin,24.03
01-04-2033,THA,tasmin,25.34
01-05-2033,THA,tasmin,25.84
01-06-2033,THA,tasmin,26.62
01-07-2033,THA,tasmin,26.04
01-08-2033,THA,tasmin,25.5
01-09-2033,THA,tasmin,24.99
01-10-2033,THA,tasmin,24.53
01-11-2033,THA,tasmin,22.85
01-12-2033,THA,tasmin,19.72
01-01-2034,THA,tasmin,19.48
01-02-2034,THA,tasmin,21.34
01-03-2034,THA,tasmin,23.37
01-04-2034,THA,tasmin,25.47
01-05-2034,THA,tasmin,25.63
01-06-2034,THA,tasmin,25.18
01-07-2034,THA,tasmin,24.86
01-08-2034,THA,tasmin,24.78
01-09-2034,THA,tasmin,25.26
01-10-2034,THA,tasmin,24.43
01-11-2034,THA,tasmin,22.25
01-12-2034,THA,tasmin,20.53
01-01-2035,THA,tasmin,19.17
01-02-2035,THA,tasmin,22.17
01-03-2035,THA,tasmin,23.46
01-04-2035,THA,tasmin,26.16
01-05-2035,THA,tasmin,26.34
01-06-2035,THA,tasmin,25.89
01-07-2035,THA,tasmin,25.36
01-08-2035,THA,tasmin,25.51
01-09-2035,THA,tasmin,25.17
01-10-2035,THA,tasmin,23.19
01-11-2035,THA,tasmin,22.2
01-12-2035,THA,tasmin,20.14
01-01-2036,THA,tasmin,18.71
01-02-2036,THA,tasmin,21.12
01-03-2036,THA,tasmin,24.12
01-04-2036,THA,tasmin,26.34
01-05-2036,THA,tasmin,26.06
01-06-2036,THA,tasmin,26.0
01-07-2036,THA,tasmin,25.04
01-08-2036,THA,tasmin,25.16
01-09-2036,THA,tasmin,24.9
01-10-2036,THA,tasmin,23.69
01-11-2036,THA,tasmin,22.27
01-12-2036,THA,tasmin,18.72
01-01-2037,THA,tasmin,19.34
01-02-2037,THA,tasmin,21.45
01-03-2037,THA,tasmin,24.52
01-04-2037,THA,tasmin,26.43
01-05-2037,THA,tasmin,26.44
01-06-2037,THA,tasmin,26.32
01-07-2037,THA,tasmin,25.66
01-08-2037,THA,tasmin,25.45
01-09-2037,THA,tasmin,25.52
01-10-2037,THA,tasmin,24.55
01-11-2037,THA,tasmin,20.78
01-12-2037,THA,tasmin,20.02
01-01-2038,THA,tasmin,20.56
01-02-2038,THA,tasmin,21.46
01-03-2038,THA,tasmin,24.57
01-04-2038,THA,tasmin,26.2
01-05-2038,THA,tasmin,25.85
01-06-2038,THA,tasmin,26.03
01-07-2038,THA,tasmin,25.57
01-08-2038,THA,tasmin,25.02
01-09-2038,THA,tasmin,25.38
01-10-2038,THA,tasmin,24.15
01-11-2038,THA,tasmin,21.47
01-12-2038,THA,tasmin,18.44
01-01-2039,THA,tasmin,18.61
01-02-2039,THA,tasmin,21.06
01-03-2039,THA,tasmin,24.4
01-04-2039,THA,tasmin,26.12
01-05-2039,THA,tasmin,26.53
01-06-2039,THA,tasmin,26.38
01-07-2039,THA,tasmin,25.66
01-08-2039,THA,tasmin,25.06
01-09-2039,THA,tasmin,24.92
01-10-2039,THA,tasmin,24.48
01-11-2039,THA,tasmin,23.09
01-12-2039,THA,tasmin,19.76
01-01-2040,THA,tasmin,20.32
01-02-2040,THA,tasmin,19.5
01-03-2040,THA,tasmin,23.35
01-04-2040,THA,tasmin,25.79
01-05-2040,THA,tasmin,26.84
01-06-2040,THA,tasmin,26.51
01-07-2040,THA,tasmin,25.9
01-08-2040,THA,tasmin,25.65
01-09-2040,THA,tasmin,25.58
01-10-2040,THA,tasmin,23.74
01-11-2040,THA,tasmin,22.6
01-12-2040,THA,tasmin,20.24
01-01-2041,THA,tasmin,19.73
01-02-2041,THA,tasmin,21.82
01-03-2041,THA,tasmin,24.56
01-04-2041,THA,tasmin,26.45
01-05-2041,THA,tasmin,26.74
01-06-2041,THA,tasmin,26.14
01-07-2041,THA,tasmin,25.6
01-08-2041,THA,tasmin,25.52
01-09-2041,THA,tasmin,25.03
01-10-2041,THA,tasmin,23.2
01-11-2041,THA,tasmin,23.73
01-12-2041,THA,tasmin,20.69
01-01-2042,THA,tasmin,19.88
01-02-2042,THA,tasmin,21.18
01-03-2042,THA,tasmin,24.09
01-04-2042,THA,tasmin,26.49
01-05-2042,THA,tasmin,26.28
01-06-2042,THA,tasmin,25.72
01-07-2042,THA,tasmin,25.32
01-08-2042,THA,tasmin,25.37
01-09-2042,THA,tasmin,25.1
01-10-2042,THA,tasmin,24.34
01-11-2042,THA,tasmin,22.6
01-12-2042,THA,tasmin,18.7
01-01-2043,THA,tasmin,20.5
01-02-2043,THA,tasmin,20.63
01-03-2043,THA,tasmin,24.45
01-04-2043,THA,tasmin,26.51
01-05-2043,THA,tasmin,27.44
01-06-2043,THA,tasmin,26.21
01-07-2043,THA,tasmin,26.03
01-08-2043,THA,tasmin,25.8
01-09-2043,THA,tasmin,25.22
01-10-2043,THA,tasmin,23.59
01-11-2043,THA,tasmin,22.53
01-12-2043,THA,tasmin,21.14
01-01-2044,THA,tasmin,20.57
01-02-2044,THA,tasmin,21.25
01-03-2044,THA,tasmin,24.78
01-04-2044,THA,tasmin,26.6
01-05-2044,THA,tasmin,26.93
01-06-2044,THA,tasmin,26.19
01-07-2044,THA,tasmin,25.22
01-08-2044,THA,tasmin,25.44
01-09-2044,THA,tasmin,25.18
01-10-2044,THA,tasmin,23.74
01-11-2044,THA,tasmin,23.29
01-12-2044,THA,tasmin,20.13
01-01-2045,THA,tasmin,21.81
01-02-2045,THA,tasmin,19.51
01-03-2045,THA,tasmin,24.05
01-04-2045,THA,tasmin,26.64
01-05-2045,THA,tasmin,27.2
01-06-2045,THA,tasmin,25.92
01-07-2045,THA,tasmin,25.66
01-08-2045,THA,tasmin,25.39
01-09-2045,THA,tasmin,25.22
01-10-2045,THA,tasmin,23.86
01-11-2045,THA,tasmin,23.61
01-12-2045,THA,tasmin,21.42
01-01-2046,THA,tasmin,20.34
01-02-2046,THA,tasmin,21.18
01-03-2046,THA,tasmin,24.29
01-04-2046,THA,tasmin,25.53
01-05-2046,THA,tasmin,26.48
01-06-2046,THA,tasmin,26.2
01-07-2046,THA,tasmin,25.98
01-08-2046,THA,tasmin,25.72
01-09-2046,THA,tasmin,25.3
01-10-2046,THA,tasmin,22.44
01-11-2046,THA,tasmin,22.51
01-12-2046,THA,tasmin,21.04
01-01-2047,THA,tasmin,20.0
01-02-2047,THA,tasmin,22.26
01-03-2047,THA,tasmin,24.15
01-04-2047,THA,tasmin,26.35
01-05-2047,THA,tasmin,27.23
01-06-2047,THA,tasmin,26.91
01-07-2047,THA,tasmin,25.96
01-08-2047,THA,tasmin,25.67
01-09-2047,THA,tasmin,25.42
01-10-2047,THA,tasmin,23.47
01-11-2047,THA,tasmin,23.46
01-12-2047,THA,tasmin,20.62
01-01-2048,THA,tasmin,20.12
01-02-2048,THA,tasmin,20.96
01-03-2048,THA,tasmin,24.65
01-04-2048,THA,tasmin,26.83
01-05-2048,THA,tasmin,26.74
01-06-2048,THA,tasmin,26.67
01-07-2048,THA,tasmin,26.21
01-08-2048,THA,tasmin,25.78
01-09-2048,THA,tasmin,25.46
01-10-2048,THA,tasmin,25.44
01-11-2048,THA,tasmin,23.89
01-12-2048,THA,tasmin,20.74
01-01-2049,THA,tasmin,19.58
01-02-2049,THA,tasmin,21.53
01-03-2049,THA,tasmin,24.42
01-04-2049,THA,tasmin,25.3
01-05-2049,THA,tasmin,27.15
01-06-2049,THA,tasmin,26.43
01-07-2049,THA,tasmin,25.74
01-08-2049,THA,tasmin,25.79
01-09-2049,THA,tasmin,25.66
01-10-2049,THA,tasmin,23.8
01-11-2049,THA,tasmin,24.29
01-12-2049,THA,tasmin,20.11
01-01-2050,THA,tasmin,18.85
01-02-2050,THA,tasmin,21.08
01-03-2050,THA,tasmin,24.56
01-04-2050,THA,tasmin,25.62
01-05-2050,THA,tasmin,26.14
01-06-2050,THA,tasmin,25.99
01-07-2050,THA,tasmin,25.6
01-08-2050,THA,tasmin,25.6
01-09-2050,THA,tasmin,25.4
01-10-2050,THA,tasmin,23.55
01-11-2050,THA,tasmin,22.82
01-12-2050,THA,tasmin,21.35
01-01-2051,THA,tasmin,17.37
01-02-2051,THA,tasmin,21.17
01-03-2051,THA,tasmin,24.27
01-04-2051,THA,tasmin,26.76
01-05-2051,THA,tasmin,27.06
01-06-2051,THA,tasmin,27.08
01-07-2051,THA,tasmin,26.11
01-08-2051,THA,tasmin,25.65
01-09-2051,THA,tasmin,25.35
01-10-2051,THA,tasmin,24.72
01-11-2051,THA,tasmin,24.26
01-12-2051,THA,tasmin,21.4
01-01-2052,THA,tasmin,19.56
01-02-2052,THA,tasmin,22.22
01-03-2052,THA,tasmin,24.25
01-04-2052,THA,tasmin,25.84
01-05-2052,THA,tasmin,27.56
01-06-2052,THA,tasmin,26.67
01-07-2052,THA,tasmin,25.96
01-08-2052,THA,tasmin,26.07
01-09-2052,THA,tasmin,25.7
01-10-2052,THA,tasmin,24.83
01-11-2052,THA,tasmin,23.79
01-12-2052,THA,tasmin,19.09
01-01-2053,THA,tasmin,19.91
01-02-2053,THA,tasmin,21.68
01-03-2053,THA,tasmin,24.67
01-04-2053,THA,tasmin,25.99
01-05-2053,THA,tasmin,27.08
01-06-2053,THA,tasmin,26.65
01-07-2053,THA,tasmin,26.43
01-08-2053,THA,tasmin,26.23
01-09-2053,THA,tasmin,25.75
01-10-2053,THA,tasmin,23.79
01-11-2053,THA,tasmin,23.58
01-12-2053,THA,tasmin,19.71
01-01-2054,THA,tasmin,18.33
01-02-2054,THA,tasmin,22.19
01-03-2054,THA,tasmin,24.25
01-04-2054,THA,tasmin,26.3
01-05-2054,THA,tasmin,27.26
01-06-2054,THA,tasmin,26.9
01-07-2054,THA,tasmin,26.48
01-08-2054,THA,tasmin,26.1
01-09-2054,THA,tasmin,25.62
01-10-2054,THA,tasmin,23.69
01-11-2054,THA,tasmin,23.3
01-12-2054,THA,tasmin,21.24
01-01-2055,THA,tasmin,21.18
01-02-2055,THA,tasmin,22.18
01-03-2055,THA,tasmin,24.92
01-04-2055,THA,tasmin,26.31
01-05-2055,THA,tasmin,26.48
01-06-2055,THA,tasmin,25.93
01-07-2055,THA,tasmin,25.62
01-08-2055,THA,tasmin,25.61
01-09-2055,THA,tasmin,25.18
01-10-2055,THA,tasmin,23.57
01-11-2055,THA,tasmin,23.79
01-12-2055,THA,tasmin,21.49
01-01-2056,THA,tasmin,20.69
01-02-2056,THA,tasmin,22.47
01-03-2056,THA,tasmin,25.02
01-04-2056,THA,tasmin,26.89
01-05-2056,THA,tasmin,27.72
01-06-2056,THA,tasmin,27.07
01-07-2056,THA,tasmin,26.69
01-08-2056,THA,tasmin,26.37
01-09-2056,THA,tasmin,26.16
01-10-2056,THA,tasmin,24.26
01-11-2056,THA,tasmin,21.94
01-12-2056,THA,tasmin,20.34
01-01-2057,THA,tasmin,19.41
01-02-2057,THA,tasmin,21.04
01-03-2057,THA,tasmin,24.26
01-04-2057,THA,tasmin,26.6
01-05-2057,THA,tasmin,26.41
01-06-2057,THA,tasmin,26.01
01-07-2057,THA,tasmin,25.5
01-08-2057,THA,tasmin,25.43
01-09-2057,THA,tasmin,25.23
01-10-2057,THA,tasmin,25.34
01-11-2057,THA,tasmin,23.76
01-12-2057,THA,tasmin,22.32
01-01-2058,THA,tasmin,21.03
01-02-2058,THA,tasmin,23.0
01-03-2058,THA,tasmin,24.65
01-04-2058,THA,tasmin,26.72
01-05-2058,THA,tasmin,27.39
01-06-2058,THA,tasmin,26.72
01-07-2058,THA,tasmin,26.2
01-08-2058,THA,tasmin,25.94
01-09-2058,THA,tasmin,25.78
01-10-2058,THA,tasmin,24.79
01-11-2058,THA,tasmin,20.77
01-12-2058,THA,tasmin,19.58
01-01-2059,THA,tasmin,20.19
01-02-2059,THA,tasmin,21.54
01-03-2059,THA,tasmin,24.58
01-04-2059,THA,tasmin,26.99
01-05-2059,THA,tasmin,26.24
01-06-2059,THA,tasmin,25.75
01-07-2059,THA,tasmin,25.77
01-08-2059,THA,tasmin,25.52
01-09-2059,THA,tasmin,25.46
01-10-2059,THA,tasmin,23.83
01-11-2059,THA,tasmin,23.89
01-12-2059,THA,tasmin,20.76
01-01-2060,THA,tasmin,19.91
01-02-2060,THA,tasmin,21.48
01-03-2060,THA,tasmin,24.21
01-04-2060,THA,tasmin,26.65
01-05-2060,THA,tasmin,27.26
01-06-2060,THA,tasmin,26.99
01-07-2060,THA,tasmin,26.01
01-08-2060,THA,tasmin,25.66
01-09-2060,THA,tasmin,25.5
01-10-2060,THA,tasmin,25.68
01-11-2060,THA,tasmin,22.44
01-12-2060,THA,tasmin,19.6
01-01-2061,THA,tasmin,19.88
01-02-2061,THA,tasmin,21.34
01-03-2061,THA,tasmin,24.33
01-04-2061,THA,tasmin,26.85
01-05-2061,THA,tasmin,27.08
01-06-2061,THA,tasmin,26.83
01-07-2061,THA,tasmin,26.03
01-08-2061,THA,tasmin,25.95
01-09-2061,THA,tasmin,25.69
01-10-2061,THA,tasmin,24.88
01-11-2061,THA,tasmin,23.63
01-12-2061,THA,tasmin,20.05
01-01-2062,THA,tasmin,19.86
01-02-2062,THA,tasmin,21.54
01-03-2062,THA,tasmin,24.67
01-04-2062,THA,tasmin,26.56
01-05-2062,THA,tasmin,26.48
01-06-2062,THA,tasmin,26.51
01-07-2062,THA,tasmin,25.94
01-08-2062,THA,tasmin,25.75
01-09-2062,THA,tasmin,25.64
01-10-2062,THA,tasmin,24.03
01-11-2062,THA,tasmin,22.73
01-12-2062,THA,tasmin,20.92
01-01-2063,THA,tasmin,19.69
01-02-2063,THA,tasmin,20.08
01-03-2063,THA,tasmin,24.16
01-04-2063,THA,tasmin,27.34
01-05-2063,THA,tasmin,27.65
01-06-2063,THA,tasmin,26.54
01-07-2063,THA,tasmin,26.57
01-08-2063,THA,tasmin,26.22
01-09-2063,THA,tasmin,25.5
01-10-2063,THA,tasmin,25.34
01-11-2063,THA,tasmin,23.52
01-12-2063,THA,tasmin,20.27
01-01-2064,THA,tasmin,19.69
01-02-2064,THA,tasmin,22.32
01-03-2064,THA,tasmin,24.1
01-04-2064,THA,tasmin,26.8
01-05-2064,THA,tasmin,26.92
01-06-2064,THA,tasmin,26.8
01-07-2064,THA,tasmin,26.37
01-08-2064,THA,tasmin,26.25
01-09-2064,THA,tasmin,26.09
01-10-2064,THA,tasmin,23.45
01-11-2064,THA,tasmin,24.06
01-12-2064,THA,tasmin,21.88
01-01-2065,THA,tasmin,20.69
01-02-2065,THA,tasmin,21.75
01-03-2065,THA,tasmin,24.36
01-04-2065,THA,tasmin,27.0
01-05-2065,THA,tasmin,26.88
01-06-2065,THA,tasmin,26.89
01-07-2065,THA,tasmin,26.28
01-08-2065,THA,tasmin,26.11
01-09-2065,THA,tasmin,26.07
01-10-2065,THA,tasmin,24.63
01-11-2065,THA,tasmin,23.65
01-12-2065,THA,tasmin,20.44
01-01-2066,THA,tasmin,19.7
01-02-2066,THA,tasmin,21.9
01-03-2066,THA,tasmin,23.18
01-04-2066,THA,tasmin,27.33
01-05-2066,THA,tasmin,27.64
01-06-2066,THA,tasmin,26.41
01-07-2066,THA,tasmin,25.73
01-08-2066,THA,tasmin,25.53
